,PROLIFIC_PID,ExplanationPair,Need_for_Cognition,Need_for_closure,Susceptibility_to_persuasion,Skepticism,AI_Expertise,Domain,flipped_dim,MetricType,Evaluation
3123,6658796332f386de21b5edb1,000101v010101,0.875,1.0,0.8333333333333334,0.8125,0.4375,low,Length,Trustworthiness,1
3124,6658796332f386de21b5edb1,000101v010101,0.875,1.0,0.8333333333333334,0.8125,0.4375,low,Length,Transparency,0
3125,6658796332f386de21b5edb1,000101v010101,0.875,1.0,0.8333333333333334,0.8125,0.4375,low,Length,Usefulness,0
3126,6658796332f386de21b5edb1,010010v010011,0.875,1.0,0.8333333333333334,0.8125,0.4375,low,Persuasiveness,Trustworthiness,1
3127,6658796332f386de21b5edb1,010010v010011,0.875,1.0,0.8333333333333334,0.8125,0.4375,low,Persuasiveness,Transparency,0
3128,6658796332f386de21b5edb1,010010v010011,0.875,1.0,0.8333333333333334,0.8125,0.4375,low,Persuasiveness,Usefulness,0
3129,6658796332f386de21b5edb1,010001v010101,0.875,1.0,0.8333333333333334,0.8125,0.4375,low,Formality,Trustworthiness,1
3130,6658796332f386de21b5edb1,010001v010101,0.875,1.0,0.8333333333333334,0.8125,0.4375,low,Formality,Transparency,1
3131,6658796332f386de21b5edb1,010001v010101,0.875,1.0,0.8333333333333334,0.8125,0.4375,low,Formality,Usefulness,1
3132,6658796332f386de21b5edb1,100001v110001,0.875,1.0,0.8333333333333334,0.8125,0.4375,high,Length,Trustworthiness,1
3133,6658796332f386de21b5edb1,100001v110001,0.875,1.0,0.8333333333333334,0.8125,0.4375,high,Length,Transparency,0
3134,6658796332f386de21b5edb1,100001v110001,0.875,1.0,0.8333333333333334,0.8125,0.4375,high,Length,Usefulness,1
3135,6658796332f386de21b5edb1,100000v100010,0.875,1.0,0.8333333333333334,0.8125,0.4375,high,Detail,Trustworthiness,1
3136,6658796332f386de21b5edb1,100000v100010,0.875,1.0,0.8333333333333334,0.8125,0.4375,high,Detail,Transparency,1
3137,6658796332f386de21b5edb1,100000v100010,0.875,1.0,0.8333333333333334,0.8125,0.4375,high,Detail,Usefulness,1
3138,6658796332f386de21b5edb1,100010v110010,0.875,1.0,0.8333333333333334,0.8125,0.4375,high,Length,Trustworthiness,1
3139,6658796332f386de21b5edb1,100010v110010,0.875,1.0,0.8333333333333334,0.8125,0.4375,high,Length,Transparency,1
3140,6658796332f386de21b5edb1,100010v110010,0.875,1.0,0.8333333333333334,0.8125,0.4375,high,Length,Usefulness,1
3141,6658796332f386de21b5edb1,110000v110010,0.875,1.0,0.8333333333333334,0.8125,0.4375,high,Detail,Trustworthiness,0
3142,6658796332f386de21b5edb1,110000v110010,0.875,1.0,0.8333333333333334,0.8125,0.4375,high,Detail,Transparency,1
3143,6658796332f386de21b5edb1,110000v110010,0.875,1.0,0.8333333333333334,0.8125,0.4375,high,Detail,Usefulness,1
3144,6658796332f386de21b5edb1,111100v111101,0.875,1.0,0.8333333333333334,0.8125,0.4375,high,Persuasiveness,Trustworthiness,0
3145,6658796332f386de21b5edb1,111100v111101,0.875,1.0,0.8333333333333334,0.8125,0.4375,high,Persuasiveness,Transparency,0
3146,6658796332f386de21b5edb1,111100v111101,0.875,1.0,0.8333333333333334,0.8125,0.4375,high,Persuasiveness,Usefulness,0
3147,665df7d58501a55e990b773a,000100v010100,0.875,0.5,0.75,0.9375,0.75,low,Length,Trustworthiness,1
3148,665df7d58501a55e990b773a,000100v010100,0.875,0.5,0.75,0.9375,0.75,low,Length,Transparency,1
3149,665df7d58501a55e990b773a,000100v010100,0.875,0.5,0.75,0.9375,0.75,low,Length,Usefulness,1
3150,665df7d58501a55e990b773a,000110v000111,0.875,0.5,0.75,0.9375,0.75,low,Persuasiveness,Trustworthiness,0
3151,665df7d58501a55e990b773a,000110v000111,0.875,0.5,0.75,0.9375,0.75,low,Persuasiveness,Transparency,0
3152,665df7d58501a55e990b773a,000110v000111,0.875,0.5,0.75,0.9375,0.75,low,Persuasiveness,Usefulness,0
3153,665df7d58501a55e990b773a,010110v011110,0.875,0.5,0.75,0.9375,0.75,low,Structure,Trustworthiness,1
3154,665df7d58501a55e990b773a,010110v011110,0.875,0.5,0.75,0.9375,0.75,low,Structure,Transparency,1
3155,665df7d58501a55e990b773a,010110v011110,0.875,0.5,0.75,0.9375,0.75,low,Structure,Usefulness,1
3156,665df7d58501a55e990b773a,011010v011110,0.875,0.5,0.75,0.9375,0.75,low,Formality,Trustworthiness,1
3157,665df7d58501a55e990b773a,011010v011110,0.875,0.5,0.75,0.9375,0.75,low,Formality,Transparency,1
3158,665df7d58501a55e990b773a,011010v011110,0.875,0.5,0.75,0.9375,0.75,low,Formality,Usefulness,1
3159,665df7d58501a55e990b773a,011011v011111,0.875,0.5,0.75,0.9375,0.75,low,Formality,Trustworthiness,0
3160,665df7d58501a55e990b773a,011011v011111,0.875,0.5,0.75,0.9375,0.75,low,Formality,Transparency,0
3161,665df7d58501a55e990b773a,011011v011111,0.875,0.5,0.75,0.9375,0.75,low,Formality,Usefulness,0
3162,665df7d58501a55e990b773a,100100v101100,0.875,0.5,0.75,0.9375,0.75,high,Structure,Trustworthiness,0
3163,665df7d58501a55e990b773a,100100v101100,0.875,0.5,0.75,0.9375,0.75,high,Structure,Transparency,0
3164,665df7d58501a55e990b773a,100100v101100,0.875,0.5,0.75,0.9375,0.75,high,Structure,Usefulness,0
3165,665df7d58501a55e990b773a,101001v101101,0.875,0.5,0.75,0.9375,0.75,high,Formality,Trustworthiness,0
3166,665df7d58501a55e990b773a,101001v101101,0.875,0.5,0.75,0.9375,0.75,high,Formality,Transparency,0
3167,665df7d58501a55e990b773a,101001v101101,0.875,0.5,0.75,0.9375,0.75,high,Formality,Usefulness,0
3168,665df7d58501a55e990b773a,101111v111111,0.875,0.5,0.75,0.9375,0.75,high,Length,Trustworthiness,1
3169,665df7d58501a55e990b773a,101111v111111,0.875,0.5,0.75,0.9375,0.75,high,Length,Transparency,1
3170,665df7d58501a55e990b773a,101111v111111,0.875,0.5,0.75,0.9375,0.75,high,Length,Usefulness,1
3171,665df7d58501a55e990b773a,110000v110001,0.875,0.5,0.75,0.9375,0.75,high,Persuasiveness,Trustworthiness,0
3172,665df7d58501a55e990b773a,110000v110001,0.875,0.5,0.75,0.9375,0.75,high,Persuasiveness,Transparency,0
3173,665df7d58501a55e990b773a,110000v110001,0.875,0.5,0.75,0.9375,0.75,high,Persuasiveness,Usefulness,0
3174,665df7d58501a55e990b773a,111001v111101,0.875,0.5,0.75,0.9375,0.75,high,Formality,Trustworthiness,1
3175,665df7d58501a55e990b773a,111001v111101,0.875,0.5,0.75,0.9375,0.75,high,Formality,Transparency,1
3176,665df7d58501a55e990b773a,111001v111101,0.875,0.5,0.75,0.9375,0.75,high,Formality,Usefulness,0
3177,6660b464ed99e0653e63a0ca,000100v000101,0.625,0.5,0.75,0.625,0.625,low,Persuasiveness,Trustworthiness,1
3178,6660b464ed99e0653e63a0ca,000100v000101,0.625,0.5,0.75,0.625,0.625,low,Persuasiveness,Transparency,1
3179,6660b464ed99e0653e63a0ca,000100v000101,0.625,0.5,0.75,0.625,0.625,low,Persuasiveness,Usefulness,1
3180,6660b464ed99e0653e63a0ca,001011v011011,0.625,0.5,0.75,0.625,0.625,low,Length,Trustworthiness,1
3181,6660b464ed99e0653e63a0ca,001011v011011,0.625,0.5,0.75,0.625,0.625,low,Length,Transparency,1
3182,6660b464ed99e0653e63a0ca,001011v011011,0.625,0.5,0.75,0.625,0.625,low,Length,Usefulness,1
3183,6660b464ed99e0653e63a0ca,001111v011111,0.625,0.5,0.75,0.625,0.625,low,Length,Trustworthiness,1
3184,6660b464ed99e0653e63a0ca,001111v011111,0.625,0.5,0.75,0.625,0.625,low,Length,Transparency,1
3185,6660b464ed99e0653e63a0ca,001111v011111,0.625,0.5,0.75,0.625,0.625,low,Length,Usefulness,1
3186,6660b464ed99e0653e63a0ca,010010v011010,0.625,0.5,0.75,0.625,0.625,low,Structure,Trustworthiness,1
3187,6660b464ed99e0653e63a0ca,010010v011010,0.625,0.5,0.75,0.625,0.625,low,Structure,Transparency,1
3188,6660b464ed99e0653e63a0ca,010010v011010,0.625,0.5,0.75,0.625,0.625,low,Structure,Usefulness,1
3189,6660b464ed99e0653e63a0ca,011101v011111,0.625,0.5,0.75,0.625,0.625,low,Detail,Trustworthiness,1
3190,6660b464ed99e0653e63a0ca,011101v011111,0.625,0.5,0.75,0.625,0.625,low,Detail,Transparency,0
3191,6660b464ed99e0653e63a0ca,011101v011111,0.625,0.5,0.75,0.625,0.625,low,Detail,Usefulness,1
3192,6660b464ed99e0653e63a0ca,100000v110000,0.625,0.5,0.75,0.625,0.625,high,Length,Trustworthiness,1
3193,6660b464ed99e0653e63a0ca,100000v110000,0.625,0.5,0.75,0.625,0.625,high,Length,Transparency,1
3194,6660b464ed99e0653e63a0ca,100000v110000,0.625,0.5,0.75,0.625,0.625,high,Length,Usefulness,1
3195,6660b464ed99e0653e63a0ca,100001v100011,0.625,0.5,0.75,0.625,0.625,high,Detail,Trustworthiness,1
3196,6660b464ed99e0653e63a0ca,100001v100011,0.625,0.5,0.75,0.625,0.625,high,Detail,Transparency,1
3197,6660b464ed99e0653e63a0ca,100001v100011,0.625,0.5,0.75,0.625,0.625,high,Detail,Usefulness,1
3198,6660b464ed99e0653e63a0ca,101010v101110,0.625,0.5,0.75,0.625,0.625,high,Formality,Trustworthiness,0
3199,6660b464ed99e0653e63a0ca,101010v101110,0.625,0.5,0.75,0.625,0.625,high,Formality,Transparency,0
3200,6660b464ed99e0653e63a0ca,101010v101110,0.625,0.5,0.75,0.625,0.625,high,Formality,Usefulness,0
3201,6663182fd9f3f8e243a441d2,000001v001001,0.875,0.75,0.75,0.75,0.6875,low,Structure,Trustworthiness,1
3202,6663182fd9f3f8e243a441d2,000001v001001,0.875,0.75,0.75,0.75,0.6875,low,Structure,Transparency,1
3203,6663182fd9f3f8e243a441d2,000001v001001,0.875,0.75,0.75,0.75,0.6875,low,Structure,Usefulness,1
3204,6663182fd9f3f8e243a441d2,001000v001001,0.875,0.75,0.75,0.75,0.6875,low,Persuasiveness,Trustworthiness,0
3205,6663182fd9f3f8e243a441d2,001000v001001,0.875,0.75,0.75,0.75,0.6875,low,Persuasiveness,Transparency,0
3206,6663182fd9f3f8e243a441d2,001000v001001,0.875,0.75,0.75,0.75,0.6875,low,Persuasiveness,Usefulness,0
3207,6663182fd9f3f8e243a441d2,010011v011011,0.875,0.75,0.75,0.75,0.6875,low,Structure,Trustworthiness,1
3208,6663182fd9f3f8e243a441d2,010011v011011,0.875,0.75,0.75,0.75,0.6875,low,Structure,Transparency,1
3209,6663182fd9f3f8e243a441d2,010011v011011,0.875,0.75,0.75,0.75,0.6875,low,Structure,Usefulness,1
3210,6663182fd9f3f8e243a441d2,010100v010110,0.875,0.75,0.75,0.75,0.6875,low,Detail,Trustworthiness,1
3211,6663182fd9f3f8e243a441d2,010100v010110,0.875,0.75,0.75,0.75,0.6875,low,Detail,Transparency,1
3212,6663182fd9f3f8e243a441d2,010100v010110,0.875,0.75,0.75,0.75,0.6875,low,Detail,Usefulness,1
3213,6663182fd9f3f8e243a441d2,011110v011111,0.875,0.75,0.75,0.75,0.6875,low,Persuasiveness,Trustworthiness,1
3214,6663182fd9f3f8e243a441d2,011110v011111,0.875,0.75,0.75,0.75,0.6875,low,Persuasiveness,Transparency,0
3215,6663182fd9f3f8e243a441d2,011110v011111,0.875,0.75,0.75,0.75,0.6875,low,Persuasiveness,Usefulness,0
3216,6663182fd9f3f8e243a441d2,100110v110110,0.875,0.75,0.75,0.75,0.6875,high,Length,Trustworthiness,1
3217,6663182fd9f3f8e243a441d2,100110v110110,0.875,0.75,0.75,0.75,0.6875,high,Length,Transparency,1
3218,6663182fd9f3f8e243a441d2,100110v110110,0.875,0.75,0.75,0.75,0.6875,high,Length,Usefulness,1
3219,6663182fd9f3f8e243a441d2,101000v101100,0.875,0.75,0.75,0.75,0.6875,high,Formality,Trustworthiness,1
3220,6663182fd9f3f8e243a441d2,101000v101100,0.875,0.75,0.75,0.75,0.6875,high,Formality,Transparency,1
3221,6663182fd9f3f8e243a441d2,101000v101100,0.875,0.75,0.75,0.75,0.6875,high,Formality,Usefulness,1
3222,6663182fd9f3f8e243a441d2,110010v110110,0.875,0.75,0.75,0.75,0.6875,high,Formality,Trustworthiness,1
3223,6663182fd9f3f8e243a441d2,110010v110110,0.875,0.75,0.75,0.75,0.6875,high,Formality,Transparency,0
3224,6663182fd9f3f8e243a441d2,110010v110110,0.875,0.75,0.75,0.75,0.6875,high,Formality,Usefulness,0
3225,6663182fd9f3f8e243a441d2,111010v111011,0.875,0.75,0.75,0.75,0.6875,high,Persuasiveness,Trustworthiness,1
3226,6663182fd9f3f8e243a441d2,111010v111011,0.875,0.75,0.75,0.75,0.6875,high,Persuasiveness,Transparency,1
3227,6663182fd9f3f8e243a441d2,111010v111011,0.875,0.75,0.75,0.75,0.6875,high,Persuasiveness,Usefulness,1
3228,6663182fd9f3f8e243a441d2,111101v111111,0.875,0.75,0.75,0.75,0.6875,high,Detail,Trustworthiness,0
3229,6663182fd9f3f8e243a441d2,111101v111111,0.875,0.75,0.75,0.75,0.6875,high,Detail,Transparency,0
3230,6663182fd9f3f8e243a441d2,111101v111111,0.875,0.75,0.75,0.75,0.6875,high,Detail,Usefulness,0
3231,666b21f5d7612ba25e34262c,000000v010000,0.625,0.75,0.6666666666666666,0.875,0.5,low,Length,Trustworthiness,1
3232,666b21f5d7612ba25e34262c,000000v010000,0.625,0.75,0.6666666666666666,0.875,0.5,low,Length,Transparency,1
3233,666b21f5d7612ba25e34262c,000000v010000,0.625,0.75,0.6666666666666666,0.875,0.5,low,Length,Usefulness,1
3234,666b21f5d7612ba25e34262c,001000v011000,0.625,0.75,0.6666666666666666,0.875,0.5,low,Length,Trustworthiness,1
3235,666b21f5d7612ba25e34262c,001000v011000,0.625,0.75,0.6666666666666666,0.875,0.5,low,Length,Transparency,1
3236,666b21f5d7612ba25e34262c,001000v011000,0.625,0.75,0.6666666666666666,0.875,0.5,low,Length,Usefulness,1
3237,666b21f5d7612ba25e34262c,010110v011110,0.625,0.75,0.6666666666666666,0.875,0.5,low,Structure,Trustworthiness,1
3238,666b21f5d7612ba25e34262c,010110v011110,0.625,0.75,0.6666666666666666,0.875,0.5,low,Structure,Transparency,1
3239,666b21f5d7612ba25e34262c,010110v011110,0.625,0.75,0.6666666666666666,0.875,0.5,low,Structure,Usefulness,1
3240,666b21f5d7612ba25e34262c,011011v011111,0.625,0.75,0.6666666666666666,0.875,0.5,low,Formality,Trustworthiness,1
3241,666b21f5d7612ba25e34262c,011011v011111,0.625,0.75,0.6666666666666666,0.875,0.5,low,Formality,Transparency,0
3242,666b21f5d7612ba25e34262c,011011v011111,0.625,0.75,0.6666666666666666,0.875,0.5,low,Formality,Usefulness,1
3243,666b21f5d7612ba25e34262c,011110v011111,0.625,0.75,0.6666666666666666,0.875,0.5,low,Persuasiveness,Trustworthiness,0
3244,666b21f5d7612ba25e34262c,011110v011111,0.625,0.75,0.6666666666666666,0.875,0.5,low,Persuasiveness,Transparency,0
3245,666b21f5d7612ba25e34262c,011110v011111,0.625,0.75,0.6666666666666666,0.875,0.5,low,Persuasiveness,Usefulness,0
3246,666b21f5d7612ba25e34262c,100001v101001,0.625,0.75,0.6666666666666666,0.875,0.5,high,Structure,Trustworthiness,1
3247,666b21f5d7612ba25e34262c,100001v101001,0.625,0.75,0.6666666666666666,0.875,0.5,high,Structure,Transparency,1
3248,666b21f5d7612ba25e34262c,100001v101001,0.625,0.75,0.6666666666666666,0.875,0.5,high,Structure,Usefulness,1
3249,666b21f5d7612ba25e34262c,100001v100011,0.625,0.75,0.6666666666666666,0.875,0.5,high,Detail,Trustworthiness,1
3250,666b21f5d7612ba25e34262c,100001v100011,0.625,0.75,0.6666666666666666,0.875,0.5,high,Detail,Transparency,1
3251,666b21f5d7612ba25e34262c,100001v100011,0.625,0.75,0.6666666666666666,0.875,0.5,high,Detail,Usefulness,1
3252,666b21f5d7612ba25e34262c,100110v101110,0.625,0.75,0.6666666666666666,0.875,0.5,high,Structure,Trustworthiness,1
3253,666b21f5d7612ba25e34262c,100110v101110,0.625,0.75,0.6666666666666666,0.875,0.5,high,Structure,Transparency,1
3254,666b21f5d7612ba25e34262c,100110v101110,0.625,0.75,0.6666666666666666,0.875,0.5,high,Structure,Usefulness,1
3255,666b21f5d7612ba25e34262c,110101v111101,0.625,0.75,0.6666666666666666,0.875,0.5,high,Structure,Trustworthiness,1
3256,666b21f5d7612ba25e34262c,110101v111101,0.625,0.75,0.6666666666666666,0.875,0.5,high,Structure,Transparency,1
3257,666b21f5d7612ba25e34262c,110101v111101,0.625,0.75,0.6666666666666666,0.875,0.5,high,Structure,Usefulness,1
3258,666b21f5d7612ba25e34262c,111010v111110,0.625,0.75,0.6666666666666666,0.875,0.5,high,Formality,Trustworthiness,1
3259,666b21f5d7612ba25e34262c,111010v111110,0.625,0.75,0.6666666666666666,0.875,0.5,high,Formality,Transparency,1
3260,666b21f5d7612ba25e34262c,111010v111110,0.625,0.75,0.6666666666666666,0.875,0.5,high,Formality,Usefulness,1
3261,666c4136d4d20711d6a787aa,001010v011010,0.75,0.5,0.5833333333333334,0.6875,0.375,low,Length,Trustworthiness,1
3262,666c4136d4d20711d6a787aa,001010v011010,0.75,0.5,0.5833333333333334,0.6875,0.375,low,Length,Transparency,1
3263,666c4136d4d20711d6a787aa,001010v011010,0.75,0.5,0.5833333333333334,0.6875,0.375,low,Length,Usefulness,1
3264,666c4136d4d20711d6a787aa,001011v011011,0.75,0.5,0.5833333333333334,0.6875,0.375,low,Length,Trustworthiness,1
3265,666c4136d4d20711d6a787aa,001011v011011,0.75,0.5,0.5833333333333334,0.6875,0.375,low,Length,Transparency,0
3266,666c4136d4d20711d6a787aa,001011v011011,0.75,0.5,0.5833333333333334,0.6875,0.375,low,Length,Usefulness,0
3267,666c4136d4d20711d6a787aa,001010v001110,0.75,0.5,0.5833333333333334,0.6875,0.375,low,Formality,Trustworthiness,1
3268,666c4136d4d20711d6a787aa,001010v001110,0.75,0.5,0.5833333333333334,0.6875,0.375,low,Formality,Transparency,1
3269,666c4136d4d20711d6a787aa,001010v001110,0.75,0.5,0.5833333333333334,0.6875,0.375,low,Formality,Usefulness,0
3270,666c4136d4d20711d6a787aa,010110v011110,0.75,0.5,0.5833333333333334,0.6875,0.375,low,Structure,Trustworthiness,1
3271,666c4136d4d20711d6a787aa,010110v011110,0.75,0.5,0.5833333333333334,0.6875,0.375,low,Structure,Transparency,1
3272,666c4136d4d20711d6a787aa,010110v011110,0.75,0.5,0.5833333333333334,0.6875,0.375,low,Structure,Usefulness,1
3273,666c4136d4d20711d6a787aa,011001v011011,0.75,0.5,0.5833333333333334,0.6875,0.375,low,Detail,Trustworthiness,1
3274,666c4136d4d20711d6a787aa,011001v011011,0.75,0.5,0.5833333333333334,0.6875,0.375,low,Detail,Transparency,1
3275,666c4136d4d20711d6a787aa,011001v011011,0.75,0.5,0.5833333333333334,0.6875,0.375,low,Detail,Usefulness,1
3276,666c4136d4d20711d6a787aa,100100v101100,0.75,0.5,0.5833333333333334,0.6875,0.375,high,Structure,Trustworthiness,0
3277,666c4136d4d20711d6a787aa,100100v101100,0.75,0.5,0.5833333333333334,0.6875,0.375,high,Structure,Transparency,0
3278,666c4136d4d20711d6a787aa,100100v101100,0.75,0.5,0.5833333333333334,0.6875,0.375,high,Structure,Usefulness,0
3279,666c4136d4d20711d6a787aa,100110v101110,0.75,0.5,0.5833333333333334,0.6875,0.375,high,Structure,Trustworthiness,1
3280,666c4136d4d20711d6a787aa,100110v101110,0.75,0.5,0.5833333333333334,0.6875,0.375,high,Structure,Transparency,1
3281,666c4136d4d20711d6a787aa,100110v101110,0.75,0.5,0.5833333333333334,0.6875,0.375,high,Structure,Usefulness,1
3282,666c4136d4d20711d6a787aa,100111v110111,0.75,0.5,0.5833333333333334,0.6875,0.375,high,Length,Trustworthiness,1
3283,666c4136d4d20711d6a787aa,100111v110111,0.75,0.5,0.5833333333333334,0.6875,0.375,high,Length,Transparency,1
3284,666c4136d4d20711d6a787aa,100111v110111,0.75,0.5,0.5833333333333334,0.6875,0.375,high,Length,Usefulness,0
3285,666c4136d4d20711d6a787aa,110110v111110,0.75,0.5,0.5833333333333334,0.6875,0.375,high,Structure,Trustworthiness,1
3286,666c4136d4d20711d6a787aa,110110v111110,0.75,0.5,0.5833333333333334,0.6875,0.375,high,Structure,Transparency,0
3287,666c4136d4d20711d6a787aa,110110v111110,0.75,0.5,0.5833333333333334,0.6875,0.375,high,Structure,Usefulness,1
3288,666c4136d4d20711d6a787aa,111101v111111,0.75,0.5,0.5833333333333334,0.6875,0.375,high,Detail,Trustworthiness,1
3289,666c4136d4d20711d6a787aa,111101v111111,0.75,0.5,0.5833333333333334,0.6875,0.375,high,Detail,Transparency,1
3290,666c4136d4d20711d6a787aa,111101v111111,0.75,0.5,0.5833333333333334,0.6875,0.375,high,Detail,Usefulness,0
3291,66705e1f71d6574fd188bffb,001010v011010,0.1875,0.375,0.6666666666666666,0.8125,0.75,low,Length,Trustworthiness,1
3292,66705e1f71d6574fd188bffb,001010v011010,0.1875,0.375,0.6666666666666666,0.8125,0.75,low,Length,Transparency,1
3293,66705e1f71d6574fd188bffb,001010v011010,0.1875,0.375,0.6666666666666666,0.8125,0.75,low,Length,Usefulness,1
3294,66705e1f71d6574fd188bffb,001001v001011,0.1875,0.375,0.6666666666666666,0.8125,0.75,low,Detail,Trustworthiness,1
3295,66705e1f71d6574fd188bffb,001001v001011,0.1875,0.375,0.6666666666666666,0.8125,0.75,low,Detail,Transparency,1
3296,66705e1f71d6574fd188bffb,001001v001011,0.1875,0.375,0.6666666666666666,0.8125,0.75,low,Detail,Usefulness,1
3297,66705e1f71d6574fd188bffb,001101v011101,0.1875,0.375,0.6666666666666666,0.8125,0.75,low,Length,Trustworthiness,1
3298,66705e1f71d6574fd188bffb,001101v011101,0.1875,0.375,0.6666666666666666,0.8125,0.75,low,Length,Transparency,1
3299,66705e1f71d6574fd188bffb,001101v011101,0.1875,0.375,0.6666666666666666,0.8125,0.75,low,Length,Usefulness,1
3300,66705e1f71d6574fd188bffb,010010v011010,0.1875,0.375,0.6666666666666666,0.8125,0.75,low,Structure,Trustworthiness,1
3301,66705e1f71d6574fd188bffb,010010v011010,0.1875,0.375,0.6666666666666666,0.8125,0.75,low,Structure,Transparency,1
3302,66705e1f71d6574fd188bffb,010010v011010,0.1875,0.375,0.6666666666666666,0.8125,0.75,low,Structure,Usefulness,1
3303,66705e1f71d6574fd188bffb,010100v010101,0.1875,0.375,0.6666666666666666,0.8125,0.75,low,Persuasiveness,Trustworthiness,1
3304,66705e1f71d6574fd188bffb,010100v010101,0.1875,0.375,0.6666666666666666,0.8125,0.75,low,Persuasiveness,Transparency,1
3305,66705e1f71d6574fd188bffb,010100v010101,0.1875,0.375,0.6666666666666666,0.8125,0.75,low,Persuasiveness,Usefulness,0
3306,66705e1f71d6574fd188bffb,100001v100011,0.1875,0.375,0.6666666666666666,0.8125,0.75,high,Detail,Trustworthiness,0
3307,66705e1f71d6574fd188bffb,100001v100011,0.1875,0.375,0.6666666666666666,0.8125,0.75,high,Detail,Transparency,1
3308,66705e1f71d6574fd188bffb,100001v100011,0.1875,0.375,0.6666666666666666,0.8125,0.75,high,Detail,Usefulness,1
3309,66705e1f71d6574fd188bffb,101100v111100,0.1875,0.375,0.6666666666666666,0.8125,0.75,high,Length,Trustworthiness,1
3310,66705e1f71d6574fd188bffb,101100v111100,0.1875,0.375,0.6666666666666666,0.8125,0.75,high,Length,Transparency,0
3311,66705e1f71d6574fd188bffb,101100v111100,0.1875,0.375,0.6666666666666666,0.8125,0.75,high,Length,Usefulness,1
3312,66705e1f71d6574fd188bffb,101101v101111,0.1875,0.375,0.6666666666666666,0.8125,0.75,high,Detail,Trustworthiness,1
3313,66705e1f71d6574fd188bffb,101101v101111,0.1875,0.375,0.6666666666666666,0.8125,0.75,high,Detail,Transparency,1
3314,66705e1f71d6574fd188bffb,101101v101111,0.1875,0.375,0.6666666666666666,0.8125,0.75,high,Detail,Usefulness,1
3315,66705e1f71d6574fd188bffb,110100v111100,0.1875,0.375,0.6666666666666666,0.8125,0.75,high,Structure,Trustworthiness,0
3316,66705e1f71d6574fd188bffb,110100v111100,0.1875,0.375,0.6666666666666666,0.8125,0.75,high,Structure,Transparency,0
3317,66705e1f71d6574fd188bffb,110100v111100,0.1875,0.375,0.6666666666666666,0.8125,0.75,high,Structure,Usefulness,0
3318,66705e1f71d6574fd188bffb,111011v111111,0.1875,0.375,0.6666666666666666,0.8125,0.75,high,Formality,Trustworthiness,1
3319,66705e1f71d6574fd188bffb,111011v111111,0.1875,0.375,0.6666666666666666,0.8125,0.75,high,Formality,Transparency,1
3320,66705e1f71d6574fd188bffb,111011v111111,0.1875,0.375,0.6666666666666666,0.8125,0.75,high,Formality,Usefulness,1
3321,6672d70c5675d16c732c7273,000000v000100,0.5625,0.625,0.5,0.5,0.5625,low,Formality,Trustworthiness,0
3322,6672d70c5675d16c732c7273,000000v000100,0.5625,0.625,0.5,0.5,0.5625,low,Formality,Transparency,0
3323,6672d70c5675d16c732c7273,000000v000100,0.5625,0.625,0.5,0.5,0.5625,low,Formality,Usefulness,0
3324,6672d70c5675d16c732c7273,000100v000101,0.5625,0.625,0.5,0.5,0.5625,low,Persuasiveness,Trustworthiness,1
3325,6672d70c5675d16c732c7273,000100v000101,0.5625,0.625,0.5,0.5,0.5625,low,Persuasiveness,Transparency,1
3326,6672d70c5675d16c732c7273,000100v000101,0.5625,0.625,0.5,0.5,0.5625,low,Persuasiveness,Usefulness,1
3327,6672d70c5675d16c732c7273,000111v001111,0.5625,0.625,0.5,0.5,0.5625,low,Structure,Trustworthiness,1
3328,6672d70c5675d16c732c7273,000111v001111,0.5625,0.625,0.5,0.5,0.5625,low,Structure,Transparency,1
3329,6672d70c5675d16c732c7273,000111v001111,0.5625,0.625,0.5,0.5,0.5625,low,Structure,Usefulness,1
3330,6672d70c5675d16c732c7273,001010v001110,0.5625,0.625,0.5,0.5,0.5625,low,Formality,Trustworthiness,0
3331,6672d70c5675d16c732c7273,001010v001110,0.5625,0.625,0.5,0.5,0.5625,low,Formality,Transparency,0
3332,6672d70c5675d16c732c7273,001010v001110,0.5625,0.625,0.5,0.5,0.5625,low,Formality,Usefulness,0
3333,6672d70c5675d16c732c7273,010110v011110,0.5625,0.625,0.5,0.5,0.5625,low,Structure,Trustworthiness,0
3334,6672d70c5675d16c732c7273,010110v011110,0.5625,0.625,0.5,0.5,0.5625,low,Structure,Transparency,1
3335,6672d70c5675d16c732c7273,010110v011110,0.5625,0.625,0.5,0.5,0.5625,low,Structure,Usefulness,1
3336,6672d70c5675d16c732c7273,100100v100110,0.5625,0.625,0.5,0.5,0.5625,high,Detail,Trustworthiness,1
3337,6672d70c5675d16c732c7273,100100v100110,0.5625,0.625,0.5,0.5,0.5625,high,Detail,Transparency,1
3338,6672d70c5675d16c732c7273,100100v100110,0.5625,0.625,0.5,0.5,0.5625,high,Detail,Usefulness,1
3339,6672d70c5675d16c732c7273,101010v111010,0.5625,0.625,0.5,0.5,0.5625,high,Length,Trustworthiness,0
3340,6672d70c5675d16c732c7273,101010v111010,0.5625,0.625,0.5,0.5,0.5625,high,Length,Transparency,0
3341,6672d70c5675d16c732c7273,101010v111010,0.5625,0.625,0.5,0.5,0.5625,high,Length,Usefulness,1
3342,6672d70c5675d16c732c7273,101110v111110,0.5625,0.625,0.5,0.5,0.5625,high,Length,Trustworthiness,1
